"BlockCode","Blkgr","tract","resproviders","bb253_num","bb253_per","bbmin_dl","bbmax_dl","bbmin_up","bbmax_up","avgMaxAdDown","avgMaxAdUp"
"510010901004132","510010901004","51001090100",4,3,75,3,940,0.768,35,252,12.192
"510010901004133","510010901004","51001090100",5,4,80,2,940,1.3,35,206.4,10.46
"510010901004134","510010901004","51001090100",6,4,66.7,2,940,0.768,35,172.5,8.84466666666667
"510010901004135","510010901004","51001090100",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010901004136","510010901004","51001090100",1,1,100,35,35,3,3,35,3
"510010901004137","510010901004","51001090100",3,2,66.7,15,940,2,35,330,13.3333333333333
"510010901004138","510010901004","51001090100",4,3,75,2,940,1.3,35,250.5,10.575
"510010901004139","510010901004","51001090100",4,3,75,2,940,1.3,35,250.5,10.575
"510010901004140","510010901004","51001090100",2,2,100,35,940,3,35,487.5,19
"510010901004141","510010901004","51001090100",8,5,62.5,2,2000,0.768,2000,381.25,256.8835
"510010901004142","510010901004","51001090100",4,3,75,2,940,1.3,35,250.5,10.575
"510010901004143","510010901004","51001090100",4,3,75,2,940,1.3,35,250.5,10.575
"510010901004144","510010901004","51001090100",1,1,100,35,35,3,3,35,3
"510010901004145","510010901004","51001090100",1,1,100,35,35,3,3,35,3
"510010901004146","510010901004","51001090100",1,1,100,35,35,3,3,35,3
"510010901004147","510010901004","51001090100",1,1,100,35,35,3,3,35,3
"510010901004148","510010901004","51001090100",6,5,83.3,2,2000,1.3,2000,505.333333333333,342.05
"510010901004149","510010901004","51001090100",5,4,80,2,940,1.3,35,206.4,10.46
"510010901004150","510010901004","51001090100",5,4,80,2,940,1.3,35,206.4,10.46
"510010901004151","510010901004","51001090100",7,5,71.4,2,2000,0.768,2000,433.857142857143,293.295428571429
"510010901004152","510010901004","51001090100",4,3,75,2,940,1.3,35,250.5,10.575
"510010901004153","510010901004","51001090100",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010901004154","510010901004","51001090100",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010901004155","510010901004","51001090100",6,4,66.7,2,940,0.768,35,172.833333333333,8.84466666666667
"510010901004156","510010901004","51001090100",5,4,80,2,940,1.3,35,206.4,10.46
"510010901004157","510010901004","51001090100",8,5,62.5,2,2000,0.768,2000,381.25,256.8835
"510010901004158","510010901004","51001090100",6,4,66.7,2,940,0.768,35,172.833333333333,8.84466666666667
"510010901004159","510010901004","51001090100",7,4,57.1,2,940,0.768,35,150.285714285714,7.86685714285714
"510010901004160","510010901004","51001090100",7,4,57.1,2,2000,0.768,2000,431.428571428571,292.152571428571
"510010901004161","510010901004","51001090100",5,3,60,2,940,1.3,35,203.4,8.86
"510010901004162","510010901004","51001090100",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902001000","510010902001","51001090200",7,4,57.1,2,2000,0.768,2000,301,287.581142857143
"510010902001001","510010902001","51001090200",5,3,60,2,35,1.3,3,20.4,2.46
"510010902001002","510010902001","51001090200",5,3,60,2,35,1.3,3,20.4,2.46
"510010902001003","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001004","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001005","510010902001","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902001006","510010902001","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902001007","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001008","510010902001","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902001009","510010902001","51001090200",5,2,40,2,35,0.768,3,16,2.0136
"510010902001010","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001011","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001012","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,267.125,252.8835
"510010902001013","510010902001","51001090200",5,3,60,2,35,1.3,10,21.4,3.86
"510010902001014","510010902001","51001090200",5,3,60,2,35,1.3,10,21.4,3.86
"510010902001015","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001016","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001017","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001018","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001019","510010902001","51001090200",6,3,50,2,35,0.768,10,18.6666666666667,3.34466666666667
"510010902001020","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001021","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001022","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001023","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001024","510010902001","51001090200",3,2,66.7,2,35,1.3,3,20.6666666666667,2.43333333333333
"510010902001025","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001026","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001027","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001028","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001029","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001030","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001031","510010902001","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902001032","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001033","510010902001","51001090200",6,3,50,2,35,0.768,10,18.6666666666667,3.34466666666667
"510010902001034","510010902001","51001090200",5,3,60,2,35,1.3,10,21.4,3.86
"510010902001035","510010902001","51001090200",6,4,66.7,2,2000,1.3,2000,351.166666666667,336.55
"510010902001036","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.25,256.8835
"510010902001037","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001038","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001039","510010902001","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902001040","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001041","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001042","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001043","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001044","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001045","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001046","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001047","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001048","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001049","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001050","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001051","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001052","510010902001","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902001053","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001054","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001055","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001056","510010902001","51001090200",7,4,57.1,2,2000,0.768,2000,431.428571428571,292.152571428571
"510010902001057","510010902001","51001090200",7,4,57.1,2,2000,1,2000,433.142857142857,292.185714285714
"510010902001058","510010902001","51001090200",7,5,71.4,2,2000,1.3,2000,435.285714285714,293.471428571429
"510010902001059","510010902001","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902001060","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001061","510010902001","51001090200",7,4,57.1,2,2000,0.768,2000,431.428571428571,292.152571428571
"510010902001062","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001063","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001064","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001065","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001066","510010902001","51001090200",5,3,60,2,940,1.3,35,203.4,8.86
"510010902001067","510010902001","51001090200",5,3,60,2,940,1.3,35,203.4,8.86
"510010902001068","510010902001","51001090200",5,3,60,2,35,1.3,3,20.4,2.46
"510010902001069","510010902001","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902001070","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001071","510010902001","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902001072","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001073","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001074","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001075","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001076","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001077","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001078","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001079","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001080","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001081","510010902001","51001090200",1,1,100,35,35,3,3,35,3
"510010902001082","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001083","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001084","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001085","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001086","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001087","510010902001","51001090200",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902001088","510010902001","51001090200",7,4,57.1,1.5,2000,0.384,2000,431.214285714286,292.097714285714
"510010902001089","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001090","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001091","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001092","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902001093","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,380.875,256.0085
"510010902001094","510010902001","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902001095","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001096","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001097","510010902001","51001090200",9,6,66.7,2,2000,0.768,2000,341.666666666667,228.674222222222
"510010902001098","510010902001","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902001099","510010902001","51001090200",8,5,62.5,2,2000,0.768,2000,380.875,256.0085
"510010902001100","510010902001","51001090200",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902001101","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001102","510010902001","51001090200",6,3,50,2,940,0.768,35,170.333333333333,7.51133333333333
"510010902001103","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001104","510010902001","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902001105","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001106","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001107","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902001108","510010902001","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002000","510010902002","51001090200",3,2,66.7,15,35,2,10,26.6666666666667,5
"510010902002001","510010902002","51001090200",4,3,75,15,2000,2,2000,520,503.75
"510010902002002","510010902002","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902002003","510010902002","51001090200",7,5,71.4,2,2000,1.3,2000,435.285714285714,293.471428571429
"510010902002004","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002005","510010902002","51001090200",6,3,50,2,35,0.768,3,17.8333333333333,2.178
"510010902002006","510010902002","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902002007","510010902002","51001090200",4,3,75,15,2000,2,2000,520,503.75
"510010902002008","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002009","510010902002","51001090200",2,1,50,15,35,2,3,25,2.5
"510010902002010","510010902002","51001090200",9,6,66.7,2,2000,0.768,2000,341.888888888889,228.674222222222
"510010902002011","510010902002","51001090200",3,2,66.7,15,2000,2,2000,683.333333333333,668.333333333333
"510010902002012","510010902002","51001090200",3,2,66.7,15,2000,2,2000,683.333333333333,668.333333333333
"510010902002013","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002014","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002015","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002016","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902002017","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902002018","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902002019","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902002020","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002021","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002022","510010902002","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902002023","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002024","510010902002","51001090200",6,3,50,2,2000,0.768,2000,347,335.011333333333
"510010902002025","510010902002","51001090200",5,3,60,2,2000,1.3,2000,415.4,401.86
"510010902002026","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002027","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002028","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002029","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002030","510010902002","51001090200",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902002031","510010902002","51001090200",6,3,50,2,35,0.768,10,18.6666666666667,3.34466666666667
"510010902002032","510010902002","51001090200",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902002033","510010902002","51001090200",6,4,66.7,2,2000,1.3,2000,502.833333333333,340.716666666667
"510010902002034","510010902002","51001090200",6,3,50,2,35,0.768,10,18.3333333333333,3.34466666666667
"510010902002035","510010902002","51001090200",7,5,71.4,2,2000,1.3,2000,435.285714285714,293.471428571429
"510010902002036","510010902002","51001090200",6,3,50,2,35,0.768,10,18.6666666666667,3.34466666666667
"510010902002037","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,431.714285714286,292.152571428571
"510010902002038","510010902002","51001090200",5,3,60,2,2000,1.3,2000,415.4,401.86
"510010902002039","510010902002","51001090200",8,5,62.5,2,2000,1,2000,382.125,256.9125
"510010902002040","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002041","510010902002","51001090200",7,5,71.4,2,2000,1.3,2000,435.285714285714,293.471428571429
"510010902002042","510010902002","51001090200",7,5,71.4,2,2000,1.3,2000,435.285714285714,293.471428571429
"510010902002043","510010902002","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902002044","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002045","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,301.714285714286,288.581142857143
"510010902002046","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,301.714285714286,288.581142857143
"510010902002047","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002048","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002049","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002050","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002051","510010902002","51001090200",6,3,50,2,2000,0.768,2000,347,335.011333333333
"510010902002052","510010902002","51001090200",7,4,57.1,2,2000,0.768,2000,301.714285714286,288.581142857143
"510010902002053","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002054","510010902002","51001090200",5,2,40,2,35,0.768,3,16.4,2.0136
"510010902002055","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002056","510010902002","51001090200",8,5,62.5,2,2000,0.768,2000,381.5,256.8835
"510010902002057","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002058","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002059","510010902002","51001090200",4,2,50,2,35,1.3,3,19.25,2.325
"510010902002060","510010902002","51001090200",5,3,60,2,35,1.3,10,21.4,3.86
"510010902002061","510010902002","51001090200",6,4,66.7,2,940,1.3,35,174.5,9.05
"510010902002062","510010902002","51001090200",3,2,66.7,15,2000,2,2000,683.333333333333,668.333333333333
